縣市,經度,緯度
基隆市,121.73880783897972,25.128499910915565
基隆市,121.73880783897972,25.128499910915565
基隆市,121.73880783897972,25.128499910915565
基隆市,121.73880783897972,25.128499910915565
基隆市,121.73880783897972,25.128499910915565
基隆市,121.73880783897972,25.128499910915565
基隆市,121.73880783897972,25.128499910915565
基隆市,121.73880783897972,25.128499910915565
基隆市,121.73880783897972,25.128499910915565
基隆市,121.73689000000002,25.12505000000005
基隆市,121.76665000000004,25.126830000000037
基隆市,121.73689000000002,25.12505000000005
基隆市,121.7417200000001,25.12777000000005
基隆市,121.73753000000008,25.127430000000054
基隆市,121.73753000000008,25.127430000000054
基隆市,121.73753000000008,25.127430000000054
基隆市,121.73753000000008,25.127430000000054
基隆市,121.73753000000008,25.127430000000054
基隆市,121.73753000000008,25.127430000000054
基隆市,121.73753000000008,25.127430000000054
基隆市,121.73753000000008,25.127430000000054
基隆市,121.73753000000008,25.127430000000054
基隆市,121.73753000000008,25.127430000000054
基隆市,121.7477,25.13506000000007
基隆市,121.7477,25.13506000000007
基隆市,121.7477,25.13506000000007
基隆市,121.7477,25.13506000000007
基隆市,121.7477,25.13506000000007
基隆市,121.7477,25.13506000000007
基隆市,121.7477,25.13506000000007
基隆市,121.7477,25.13506000000007
基隆市,121.7477,25.13506000000007
基隆市,121.74831000000006,25.13418000000007
基隆市,121.7477,25.13506000000007
基隆市,121.7477,25.13506000000007
基隆市,121.7477,25.13506000000007
基隆市,121.7477,25.13506000000007
基隆市,121.7477,25.13506000000007
基隆市,121.7477,25.13506000000007
基隆市,121.7477,25.13506000000007
基隆市,121.7477,25.13506000000007
基隆市,121.7477,25.13506000000007
基隆市,121.75547000000006,25.140410000000035
基隆市,121.7477,25.13506000000007
基隆市,121.7477,25.13506000000007
基隆市,121.7477,25.13506000000007
基隆市,121.7477,25.13506000000007
基隆市,121.7477,25.13506000000007
基隆市,121.7477,25.13506000000007
基隆市,121.7477,25.13506000000007
基隆市,121.7477,25.13506000000007
基隆市,121.7477,25.13506000000007
基隆市,121.7477,25.13506000000007
基隆市,121.7477,25.13506000000007
基隆市,121.7477,25.13506000000007
基隆市,121.7477,25.13506000000007
基隆市,121.7477,25.13506000000007
基隆市,121.7477,25.13506000000007
基隆市,121.7477,25.13506000000007
基隆市,121.7505134250721,25.13738252588665
基隆市,121.7505134250721,25.13738252588665
基隆市,121.7505134250721,25.13738252588665
基隆市,121.7505134250721,25.13738252588665
基隆市,121.7505134250721,25.13738252588665
基隆市,121.7505134250721,25.13738252588665
基隆市,121.7505134250721,25.13738252588665
基隆市,121.7505134250721,25.13738252588665
基隆市,121.7505134250721,25.13738252588665
基隆市,121.7505134250721,25.13738252588665
基隆市,121.7505134250721,25.13738252588665
基隆市,121.7505134250721,25.13738252588665
基隆市,121.7505134250721,25.13738252588665
基隆市,121.7505134250721,25.13738252588665
基隆市,121.7505134250721,25.13738252588665
基隆市,121.7505134250721,25.13738252588665
基隆市,121.7505134250721,25.13738252588665
基隆市,121.7505134250721,25.13738252588665
基隆市,121.7505134250721,25.13738252588665
基隆市,121.7505134250721,25.13738252588665
基隆市,121.7505134250721,25.13738252588665
基隆市,121.7505134250721,25.13738252588665
基隆市,121.7505134250721,25.13738252588665
基隆市,121.7505134250721,25.13738252588665
基隆市,121.7505134250721,25.13738252588665
基隆市,121.7505134250721,25.13738252588665
基隆市,121.7505134250721,25.13738252588665
基隆市,121.7505134250721,25.13738252588665
基隆市,121.7505134250721,25.13738252588665
基隆市,121.7505134250721,25.13738252588665
基隆市,121.7505134250721,25.13738252588665
基隆市,121.7505134250721,25.13738252588665
基隆市,121.7505134250721,25.13738252588665
基隆市,121.7505134250721,25.13738252588665
基隆市,121.73753000000008,25.127430000000054
基隆市,121.73880783897972,25.128499910915565
基隆市,121.73880783897972,25.128499910915565
基隆市,121.73880783897972,25.128499910915565
基隆市,121.73880783897972,25.128499910915565
基隆市,121.73880783897972,25.128499910915565
基隆市,121.73880783897972,25.128499910915565
基隆市,121.73880783897972,25.128499910915565
基隆市,121.73880783897972,25.128499910915565
基隆市,121.73880783897972,25.128499910915565
基隆市,121.73880783897972,25.128499910915565
基隆市,121.73880783897972,25.128499910915565
基隆市,121.7417200000001,25.12777000000005
基隆市,121.7417200000001,25.12777000000005
基隆市,121.7417200000001,25.12777000000005
基隆市,121.73880783897972,25.128499910915565
基隆市,121.7395600125843,25.128249980103327
基隆市,121.73880783897972,25.128499910915565
基隆市,121.73880783897972,25.128499910915565
基隆市,121.73880783897972,25.128499910915565
基隆市,121.73880783897972,25.128499910915565
基隆市,121.73880783897972,25.128499910915565
基隆市,121.74206230269449,25.12745365977137
基隆市,121.74206230269449,25.12745365977137
基隆市,121.7417200000001,25.12777000000005
基隆市,121.73880783897972,25.128499910915565
基隆市,121.73880783897972,25.128499910915565
基隆市,121.73880783897972,25.128499910915565
基隆市,121.74206230269449,25.12745365977137
基隆市,121.73880783897972,25.128499910915565
基隆市,121.73880783897972,25.128499910915565
基隆市,121.74206230269449,25.12745365977137
基隆市,121.7417200000001,25.12777000000005
基隆市,121.74232998012673,25.12768001068741
基隆市,121.7417200000001,25.12777000000005
基隆市,121.73890999599308,25.128300020065296
基隆市,121.74206230269449,25.12745365977137
基隆市,121.73880783897972,25.128499910915565
基隆市,121.74206230269449,25.12745365977137
基隆市,121.7417200000001,25.12777000000005
基隆市,121.74206230269449,25.12745365977137
基隆市,121.7417200000001,25.12777000000005
基隆市,121.74166001460594,25.128079995106944
基隆市,121.74175003624599,25.128049987893572
基隆市,121.73880783897972,25.128499910915565
基隆市,121.73880783897972,25.128499910915565
基隆市,121.73880783897972,25.128499910915565
基隆市,121.73880783897972,25.128499910915565
基隆市,121.7417200000001,25.12777000000005
基隆市,121.7417200000001,25.12777000000005
基隆市,121.73880783897972,25.128499910915565
基隆市,121.73934996209078,25.128060004267866
基隆市,121.7417200000001,25.12777000000005
基隆市,121.73880783897972,25.128499910915565
基隆市,121.74326011235048,25.12926727575435
基隆市,121.73880783897972,25.128499910915565
基隆市,121.74326011235048,25.12926727575435
基隆市,121.73880783897972,25.128499910915565
基隆市,121.73880783897972,25.128499910915565
基隆市,121.73880783897972,25.128499910915565
基隆市,121.741762,25.1280846
基隆市,121.73880783897972,25.128499910915565
基隆市,121.73880783897972,25.128499910915565
基隆市,121.73880783897972,25.128499910915565
基隆市,121.73880783897972,25.128499910915565
基隆市,121.73880783897972,25.128499910915565
基隆市,121.7417200000001,25.12777000000005
基隆市,121.73880783897972,25.128499910915565
基隆市,121.74326011235048,25.12926727575435
基隆市,121.73880783897972,25.128499910915565
基隆市,121.7420999807036,25.12786001205811
基隆市,121.73880783897972,25.128499910915565
基隆市,121.73880783897972,25.128499910915565
基隆市,121.73880783897972,25.128499910915565
基隆市,121.73880783897972,25.128499910915565
基隆市,121.7417200000001,25.12777000000005
基隆市,121.73430662938856,25.12110945311072
基隆市,121.75022778830864,25.12819853409573
基隆市,121.75022778830864,25.12819853409573
基隆市,121.75022778830864,25.12819853409573
基隆市,121.75022778830864,25.12819853409573
基隆市,121.74903000000006,25.12576000000007
基隆市,121.75022778830864,25.12819853409573
基隆市,121.74903000000006,25.12576000000007
基隆市,121.75022778830864,25.12819853409573
基隆市,121.75022778830864,25.12819853409573
基隆市,121.75022778830864,25.12819853409573
基隆市,121.75022778830864,25.12819853409573
基隆市,121.75022778830864,25.12819853409573
基隆市,121.75022778830864,25.12819853409573
基隆市,121.74327001056787,25.128240005638556
基隆市,121.75022778830864,25.12819853409573
基隆市,121.75022778830864,25.12819853409573
基隆市,121.74327001056787,25.128240005638556
基隆市,121.74327001056787,25.128240005638556
基隆市,121.74327001056787,25.128240005638556
基隆市,121.75022778830864,25.12819853409573
基隆市,121.74327001056787,25.128240005638556
基隆市,121.75022778830864,25.12819853409573
基隆市,121.74327001056787,25.128240005638556
基隆市,121.75022778830864,25.12819853409573
基隆市,121.74333002499458,25.12820999842519
基隆市,121.75022778830864,25.12819853409573
基隆市,121.74333002499458,25.12820999842519
基隆市,121.74333002499458,25.12820999842519
基隆市,121.74356002441772,25.12807002064217
基隆市,121.74297999671795,25.12837000895681
基隆市,121.74356002441772,25.12807002064217
基隆市,121.74297999671795,25.12837000895681
基隆市,121.74356002441772,25.12807002064217
基隆市,121.74356002441772,25.12807002064217
基隆市,121.74327001056787,25.12817001674705
基隆市,121.7432600361031,25.128450014222626
基隆市,121.743309992246,25.12843999784833
基隆市,121.74327001056787,25.12817001674705
基隆市,121.743309992246,25.12843999784833
基隆市,121.74333999945937,25.12840999063497
基隆市,121.74300002946659,25.12858001754087
基隆市,121.74300002946659,25.12858001754087
基隆市,121.74343002109948,25.128340001743442
基隆市,121.74300002946659,25.12858001754087
基隆市,121.74304998560949,25.128570001166572
基隆市,121.74343002109948,25.128340001743442
基隆市,121.74343002109948,25.128340001743442
基隆市,121.74308996728763,25.1285500103275
基隆市,121.74343002109948,25.128340001743442
基隆市,121.74343002109948,25.128340001743442
基隆市,121.7429000333617,25.128450014222626
基隆市,121.7429000333617,25.128450014222626
基隆市,121.74318996339252,25.12847997952648
基隆市,121.74318996339252,25.12847997952648
基隆市,121.73880783897972,25.128499910915565
基隆市,121.7417200000001,25.12777000000005
基隆市,121.74232998012673,25.12773998320464
基隆市,121.73880783897972,25.128499910915565
基隆市,121.7417200000001,25.12777000000005
基隆市,121.73880783897972,25.128499910915565
基隆市,121.73880783897972,25.128499910915565
基隆市,121.7417200000001,25.12777000000005
基隆市,121.73880783897972,25.128499910915565
基隆市,121.7417200000001,25.12777000000005
基隆市,121.7417200000001,25.12777000000005
基隆市,121.73880783897972,25.128499910915565
基隆市,121.73880783897972,25.128499910915565
基隆市,121.73880783897972,25.128499910915565
基隆市,121.73880783897972,25.128499910915565
基隆市,121.7417200000001,25.12777000000005
基隆市,121.73880783897972,25.128499910915565
基隆市,121.73880783897972,25.128499910915565
基隆市,121.73880783897972,25.128499910915565
基隆市,121.73880783897972,25.128499910915565
基隆市,121.73880783897972,25.128499910915565
基隆市,121.73880783897972,25.128499910915565
基隆市,121.73880783897972,25.128499910915565
基隆市,121.73880783897972,25.128499910915565
基隆市,121.73880783897972,25.128499910915565
基隆市,121.73880783897972,25.128499910915565
基隆市,121.7417200000001,25.12777000000005
基隆市,121.73880783897972,25.128499910915565
基隆市,121.73880783897972,25.128499910915565
基隆市,121.7417200000001,25.12777000000005
基隆市,121.73880783897972,25.128499910915565
基隆市,121.73880783897972,25.128499910915565
基隆市,121.73880783897972,25.128499910915565
基隆市,121.73880783897972,25.128499910915565
基隆市,121.73972999758075,25.12817001674705
基隆市,121.73880783897972,25.128499910915565
基隆市,121.73880783897972,25.128499910915565
基隆市,121.74232998012673,25.12773998320464
基隆市,121.73880783897972,25.128499910915565
基隆市,121.73897001041985,25.128240005638556
基隆市,121.73880783897972,25.128499910915565
基隆市,121.73880783897972,25.128499910915565
基隆市,121.73880783897972,25.128499910915565
基隆市,121.7417200000001,25.12777000000005
基隆市,121.73880783897972,25.128499910915565
基隆市,121.73880783897972,25.128499910915565
基隆市,121.73880783897972,25.128499910915565
基隆市,121.73880783897972,25.128499910915565
基隆市,121.7394600164795,25.12830999453007
基隆市,121.73880783897972,25.128499910915565
基隆市,121.73880783897972,25.128499910915565
基隆市,121.7417200000001,25.12777000000005
基隆市,121.73880783897972,25.128499910915565
基隆市,121.73880783897972,25.128499910915565
基隆市,121.73880783897972,25.128499910915565
基隆市,121.7417200000001,25.12777000000005
基隆市,121.73880783897972,25.128499910915565
基隆市,121.73880783897972,25.128499910915565
基隆市,121.73880783897972,25.128499910915565
基隆市,121.73880783897972,25.128499910915565
基隆市,121.73880783897972,25.128499910915565
基隆市,121.73880783897972,25.128499910915565
基隆市,121.73819996497507,25.128689988110537
基隆市,121.73880783897972,25.128499910915565
基隆市,121.73963997594065,25.1281999820509
基隆市,121.73880783897972,25.128499910915565
基隆市,121.73880783897972,25.128499910915565
基隆市,121.73880783897972,25.128499910915565
基隆市,121.73880783897972,25.128499910915565
基隆市,121.73880783897972,25.128499910915565
基隆市,121.73880783897972,25.128499910915565
基隆市,121.7417200000001,25.12777000000005
基隆市,121.73880783897972,25.128499910915565
基隆市,121.73880783897972,25.128499910915565
基隆市,121.73880783897972,25.128499910915565
基隆市,121.73880783897972,25.128499910915565
基隆市,121.73880783897972,25.128499910915565
基隆市,121.73880783897972,25.128499910915565
基隆市,121.72999000000004,25.15296000000007
基隆市,121.72999000000004,25.15296000000007
基隆市,121.72999000000004,25.15296000000007
基隆市,121.72999000000004,25.15296000000007
基隆市,121.72999000000004,25.15296000000007
基隆市,121.72999000000004,25.15296000000007
基隆市,121.72999000000004,25.15296000000007
基隆市,121.72999000000004,25.15296000000007
基隆市,121.72999000000004,25.15296000000007
基隆市,121.72999000000004,25.15296000000007
基隆市,121.72999000000004,25.15296000000007
基隆市,121.72999000000004,25.15296000000007
基隆市,121.72999000000004,25.15296000000007
基隆市,121.72999000000004,25.15296000000007
基隆市,121.72999000000004,25.15296000000007
基隆市,121.72999000000004,25.15296000000007
基隆市,121.72999000000004,25.15296000000007
基隆市,121.72999000000004,25.15296000000007
基隆市,121.72999000000004,25.15296000000007
基隆市,121.72999000000004,25.15296000000007
基隆市,121.72999000000004,25.15296000000007
基隆市,121.72999000000004,25.15296000000007
基隆市,121.72999000000004,25.15296000000007
基隆市,121.72999000000004,25.15296000000007
基隆市,121.72999000000004,25.15296000000007
基隆市,121.72999000000004,25.15296000000007
基隆市,121.72999000000004,25.15296000000007
基隆市,121.72999000000004,25.15296000000007
基隆市,121.72999000000004,25.15296000000007
基隆市,121.72999000000004,25.15296000000007
基隆市,121.72999000000004,25.15296000000007
基隆市,121.72999000000004,25.15296000000007
基隆市,121.72999000000004,25.15296000000007
基隆市,121.72999000000004,25.15296000000007
基隆市,121.72999000000004,25.15296000000007
基隆市,121.72999000000004,25.15296000000007
基隆市,121.72999000000004,25.15296000000007
基隆市,121.72999000000004,25.15296000000007
基隆市,121.72999000000004,25.15296000000007
基隆市,121.74056847128914,25.138027516883717
基隆市,121.74056847128914,25.138027516883717
基隆市,121.7436600205226,25.128249980103327
基隆市,121.74412001936888,25.128949994747032
基隆市,121.7436600205226,25.128249980103327
基隆市,121.74412001936888,25.128949994747032
基隆市,121.74366999498741,25.128270012851928
基隆市,121.7441299938337,25.128990018334704
基隆市,121.74370000220074,25.128320010904368
基隆市,121.7441299938337,25.128990018334704
基隆市,121.74370000220074,25.128320010904368
基隆市,121.7441299938337,25.128990018334704
基隆市,121.74373000941416,25.128350018117754
基隆市,121.7441299938337,25.128990018334704
基隆市,121.74373000941416,25.128350018117754
基隆市,121.7442800299005,25.129190010544466
基隆市,121.74377996555704,25.12835999258252
基隆市,121.7442800299005,25.129190010544466
基隆市,121.74379002384087,25.1284599886874
基隆市,121.74379002384087,25.1284599886874
基隆市,121.7442800299005,25.129190010544466
基隆市,121.7438099727704,25.128500012275072
基隆市,121.7442800299005,25.129190010544466
基隆市,121.7438099727704,25.128500012275072
基隆市,121.7442800299005,25.129190010544466
基隆市,121.74386001273241,25.128570001166572
基隆市,121.74387996166195,25.12860000837995
基隆市,121.7442800299005,25.129190010544466
基隆市,121.74387996166195,25.12860000837995
基隆市,121.7442800299005,25.129190010544466
基隆市,121.7439099688753,25.128650006432395
基隆市,121.7442800299005,25.129190010544466
基隆市,121.74393000162388,25.128689988110537
基隆市,121.7442800299005,25.129190010544466
基隆市,121.7442800299005,25.129190010544466
基隆市,121.74395003437245,25.128710020859128
基隆市,121.7442800299005,25.129190010544466
基隆市,121.74399001605065,25.128769993376352
基隆市,121.7442800299005,25.129190010544466
基隆市,121.74406000494213,25.128819991428784
基隆市,121.7442800299005,25.129190010544466
基隆市,121.74406000494213,25.128819991428784
基隆市,121.7442800299005,25.129190010544466
基隆市,121.74406000494213,25.128819991428784
基隆市,121.7442800299005,25.129190010544466
基隆市,121.74408003769078,25.128899996694607
基隆市,121.74432001157862,25.12924000859692
基隆市,121.74408003769078,25.128899996694607
基隆市,121.74432001157862,25.12924000859692
基隆市,121.7443599932568,25.129279990275048
基隆市,121.74472997046296,25.129839985226212
基隆市,121.7443599932568,25.129279990275048
基隆市,121.74472997046296,25.129839985226212
基隆市,121.7443599932568,25.129279990275048
基隆市,121.74472997046296,25.129839985226212
基隆市,121.74439000047016,25.129320013862724
基隆市,121.74472997046296,25.129839985226212
基隆市,121.74439000047016,25.129320013862724
基隆市,121.74392766522774,25.12883574206085
基隆市,121.7444599893617,25.129420009967603
基隆市,121.74392766522774,25.12883574206085
基隆市,121.74448999657507,25.129459991645746
基隆市,121.74392766522774,25.12883574206085
基隆市,121.74448999657507,25.129459991645746
基隆市,121.74392766522774,25.12883574206085
基隆市,121.74455001100176,25.129489998859114
基隆市,121.74392766522774,25.12883574206085
基隆市,121.74458999267996,25.12952000607248
基隆市,121.74392766522774,25.12883574206085
基隆市,121.74456995993135,25.129589994963993
基隆市,121.74461002542853,25.129630018551666
基隆市,121.74421004100901,25.12955001328585
基隆市,121.74461002542853,25.129630018551666
基隆市,121.74421004100901,25.12955001328585
基隆市,121.74461002542853,25.129630018551666
基隆市,121.74418003379559,25.12950001523341
基隆市,121.74464003264187,25.12968001660409
基隆市,121.74418003379559,25.12950001523341
基隆市,121.74464003264187,25.12968001660409
基隆市,121.74415002658225,25.129459991645746
基隆市,121.74464003264187,25.12968001660409
基隆市,121.74409001215557,25.12927001581028
基隆市,121.74468001432,25.12970998190795
基隆市,121.74412001936888,25.12937998637995
基隆市,121.74468998878478,25.129750005495623
基隆市,121.74412001936888,25.12937998637995
基隆市,121.74474002874678,25.129759979960397
基隆市,121.74412001936888,25.12937998637995
基隆市,121.74412001936888,25.12937998637995
基隆市,121.74472997046296,25.129839985226212
基隆市,121.74409001215557,25.129320013862724
基隆市,121.74472997046296,25.129839985226212
基隆市,121.74409001215557,25.129320013862724
基隆市,121.74472997046296,25.129839985226212
基隆市,121.74409001215557,25.12927001581028
基隆市,121.74472997046296,25.129839985226212
基隆市,121.74409001215557,25.12927001581028
基隆市,121.74409001215557,25.12927001581028
基隆市,121.74369002773595,25.128680013645763
基隆市,121.74409001215557,25.12927001581028
基隆市,121.74364996223879,25.12860000837995
基隆市,121.74409001215557,25.12927001581028
基隆市,121.74364996223879,25.12860000837995
基隆市,121.74393000162388,25.129049990851925
基隆市,121.74359003163107,25.12852000311413
基隆市,121.74393000162388,25.129049990851925
基隆市,121.74359003163107,25.12852000311413
基隆市,121.74393000162388,25.129049990851925
基隆市,121.74353999166914,25.1284599886874
基隆市,121.74393000162388,25.129049990851925
基隆市,121.74351995892056,25.12842998147403
基隆市,121.74472997046296,25.129839985226212
基隆市,121.743500009991,25.12838999979589
基隆市,121.74393000162388,25.129049990851925
基隆市,121.743500009991,25.12838999979589
基隆市,121.74379999830565,25.128819991428784
基隆市,121.743500009991,25.12838999979589
基隆市,121.74387996166195,25.128960011121336
基隆市,121.743500009991,25.12838999979589
基隆市,121.74387996166195,25.128960011121336
基隆市,121.74359003163107,25.12852000311413
基隆市,121.74387996166195,25.128960011121336
基隆市,121.7436600205226,25.128249980103327
基隆市,121.74387996166195,25.128960011121336
基隆市,121.7436600205226,25.128249980103327
基隆市,121.74383997998379,25.12891001306889
基隆市,121.7436600205226,25.128249980103327
基隆市,121.74383997998379,25.12891001306889
基隆市,121.74392766522774,25.12883574206085
基隆市,121.74383997998379,25.128899996694607
基隆市,121.7442800299005,25.129190010544466
基隆市,121.74383997998379,25.128899996694607
基隆市,121.7436600205226,25.128249980103327
基隆市,121.74382003105421,25.12886001501645
基隆市,121.74393000162388,25.129049990851925
基隆市,121.74379999830565,25.128819991428784
基隆市,121.74392766522774,25.12883574206085
基隆市,121.74377996555704,25.128789984215413
基隆市,121.74455001100176,25.129489998859114
基隆市,121.7437499583437,25.12876001891157
基隆市,121.74393000162388,25.129049990851925
基隆市,121.7437499583437,25.12876001891157
基隆市,121.7441299938337,25.128990018334704
基隆市,121.74369002773595,25.12870000448483
基隆市,121.74369002773595,25.12870000448483
基隆市,121.74392766522774,25.12883574206085
基隆市,121.74392766522774,25.12883574206085
基隆市,121.74392766522774,25.12883574206085
基隆市,121.74392766522774,25.12883574206085
基隆市,121.74392766522774,25.12883574206085
基隆市,121.76665000000004,25.126830000000037
基隆市,121.7442800299005,25.129190010544466
基隆市,121.7442800299005,25.129190010544466
基隆市,121.7441299938337,25.128990018334704
基隆市,121.74367996945215,25.128220014799496
基隆市,121.74392766522774,25.12883574206085
基隆市,121.74318996339252,25.12847997952648
基隆市,121.74392766522774,25.12883574206085
基隆市,121.74392766522774,25.12883574206085
基隆市,121.73445995977823,25.13147001393673
基隆市,121.74392766522774,25.12883574206085
基隆市,121.72338000000002,25.120860000000054
基隆市,121.74392766522774,25.12883574206085
基隆市,121.72338000000002,25.120860000000054
基隆市,121.74392766522774,25.12883574206085
基隆市,121.72338000000002,25.120860000000054
基隆市,121.74392766522774,25.12883574206085
基隆市,121.74392766522774,25.12883574206085
基隆市,121.73457001416693,25.131240014513594
基隆市,121.74392766522774,25.12883574206085
基隆市,121.73451997420494,25.131229998139304
基隆市,121.74392766522774,25.12883574206085
基隆市,121.72338000000002,25.120860000000054
基隆市,121.74392766522774,25.12883574206085
基隆市,121.74392766522774,25.12883574206085
基隆市,121.74521000205783,25.130999998716177
基隆市,121.74392766522774,25.12883574206085
基隆市,121.74392766522774,25.12883574206085
基隆市,121.74392766522774,25.12883574206085
基隆市,121.75022003322384,25.12755998183394
基隆市,121.75243998027986,25.12957000412493
基隆市,121.75246940792697,25.130227605953287
基隆市,121.75246940792697,25.130227605953287
基隆市,121.75246940792697,25.130227605953287
基隆市,121.75246940792697,25.130227605953287
基隆市,121.75246940792697,25.130227605953287
基隆市,121.75246940792697,25.130227605953287
基隆市,121.75246940792697,25.130227605953287
基隆市,121.75246940792697,25.130227605953287
基隆市,121.75246940792697,25.130227605953287
基隆市,121.75243998027986,25.12957000412493
基隆市,121.75105998374107,25.12789001927148
基隆市,121.75243998027986,25.12957000412493
基隆市,121.75243998027986,25.12957000412493
基隆市,121.75246940792697,25.130227605953287
基隆市,121.75243998027986,25.12957000412493
基隆市,121.75246940792697,25.130227605953287
基隆市,121.75243998027986,25.12957000412493
基隆市,121.76667999558464,25.127179988253474
基隆市,121.75246940792697,25.130227605953287
基隆市,121.76714996889565,25.127339998785104
基隆市,121.74573001533079,25.13334999099996
基隆市,121.75456998951479,25.12934997916657
基隆市,121.7512899831642,25.137990003050305
基隆市,121.73769000998593,25.142810016471344
基隆市,121.7399699714687,25.128120018694602
基隆市,121.74052000000006,25.129850000000033
基隆市,121.76155001938416,25.13103998039432
基隆市,121.74179001792419,25.12968001660409
基隆市,121.73799997276535,25.129170019705402
基隆市,121.73153716459557,25.11825827617765
基隆市,121.74176001071078,25.12876001891157
基隆市,121.73888996324447,25.12998997938353
基隆市,121.7405599736332,25.129589994963993
基隆市,121.740519991955,25.12676998745965
基隆市,121.73441997810005,25.129019983638557
基隆市,121.74297999671795,25.128730011698195
基隆市,121.73542002296793,25.132980013793784
基隆市,121.74088996916115,25.13053999986991
基隆市,121.78303996184052,25.12507001176712
基隆市,121.75246940792697,25.130227605953287
基隆市,121.74586999311384,25.131110011195346
基隆市,121.74612002528556,25.124699992651443
基隆市,121.74199001013392,25.127660019848328
基隆市,121.75243998027986,25.12957000412493
基隆市,121.75243998027986,25.12957000412493
基隆市,121.75246940792697,25.130227605953287
基隆市,121.75246940792697,25.130227605953287
基隆市,121.73430662938856,25.12110945311072
基隆市,121.73608001402395,25.126040007512106
基隆市,121.74643996252979,25.133579990423087
基隆市,121.74441510427015,25.1307650330154
基隆市,121.75465003669012,25.12935999554087
基隆市,121.75246940792697,25.130227605953287
基隆市,121.74327001056787,25.128240005638556
基隆市,121.75246940792697,25.130227605953287
基隆市,121.74308996728763,25.129400019128518
基隆市,121.74990998662537,25.136859996773712
基隆市,121.7407100097,25.13748000615159
基隆市,121.740519991955,25.12648998998408
基隆市,121.74488000652978,25.12773998320464
基隆市,121.72619003882922,25.11672000173327
基隆市,121.73689000000002,25.12505000000005
基隆市,121.73113997174944,25.12643999193164
基隆市,121.75866999745308,25.128680013645763
基隆市,121.745579979264,25.13211998861847
基隆市,121.73845997161158,25.129850001600502
基隆市,121.75768001086901,25.127819988470435
基隆市,121.7413799752208,25.127339998785104
基隆市,121.76773997106017,25.15225000919413
基隆市,121.71941997563437,25.148800017847122
基隆市,121.75246940792697,25.130227605953287
基隆市,121.74321966075905,25.118443137061877
基隆市,121.75246940792697,25.130227605953287
基隆市,121.72999000000004,25.15296000000007
基隆市,121.72999000000004,25.15296000000007
基隆市,121.72999000000004,25.15296000000007
基隆市,121.72999000000004,25.15296000000007
基隆市,121.72999000000004,25.15296000000007
基隆市,121.72999000000004,25.15296000000007
基隆市,121.72999000000004,25.15296000000007
基隆市,121.72999000000004,25.15296000000007
基隆市,121.72999000000004,25.15296000000007
基隆市,121.72999000000004,25.15296000000007
基隆市,121.72999000000004,25.15296000000007
基隆市,121.72999000000004,25.15296000000007
基隆市,121.72999000000004,25.15296000000007
基隆市,121.72338000000002,25.120860000000054
基隆市,121.734849969733,25.13163999893314
基隆市,121.73444998531346,25.131149992873503
基隆市,121.72338000000002,25.120860000000054
基隆市,121.73480001359002,25.131559993667327
基隆市,121.72338000000002,25.120860000000054
基隆市,121.73242000000003,25.132260000000034
基隆市,121.72338000000002,25.120860000000054
基隆市,121.72338000000002,25.120860000000054
基隆市,121.72338000000002,25.120860000000054
基隆市,121.72338000000002,25.120860000000054
基隆市,121.7343199819952,25.131069987607695
基隆市,121.73473999916331,25.13142999034908
基隆市,121.73430003306558,25.131019989555238
基隆市,121.73467248981837,25.131464499604288
基隆市,121.72338000000002,25.120860000000054
基隆市,121.7342400186389,25.13096999150281
基隆市,121.7342400186389,25.13096999150281
基隆市,121.72338000000002,25.120860000000054
基隆市,121.72338000000002,25.120860000000054
基隆市,121.72338000000002,25.120860000000054
基隆市,121.73418000421213,25.13093998428944
基隆市,121.72338000000002,25.120860000000054
基隆市,121.72338000000002,25.120860000000054
基隆市,121.73451997420494,25.131229998139304
基隆市,121.72338000000002,25.120860000000054
基隆市,121.72338000000002,25.120860000000054
基隆市,121.72338000000002,25.120860000000054
基隆市,121.72338000000002,25.120860000000054
基隆市,121.72338000000002,25.120860000000054
基隆市,121.73437999642192,25.130880011772213
基隆市,121.72338000000002,25.120860000000054
基隆市,121.73437999642192,25.130880011772213
基隆市,121.72338000000002,25.120860000000054
基隆市,121.73418000421213,25.13091999345036
基隆市,121.7342400186389,25.13096999150281
基隆市,121.72338000000002,25.120860000000054
基隆市,121.72338000000002,25.120860000000054
基隆市,121.72338000000002,25.120860000000054
基隆市,121.72338000000002,25.120860000000054
基隆市,121.72338000000002,25.120860000000054
基隆市,121.73411998978544,25.13086002093314
基隆市,121.72338000000002,25.120860000000054
基隆市,121.73408998257207,25.13083001371977
基隆市,121.72338000000002,25.120860000000054
基隆市,121.72338000000002,25.120860000000054
基隆市,121.73425422234536,25.131230685651307
基隆市,121.72338000000002,25.120860000000054
基隆市,121.72338000000002,25.120860000000054
基隆市,121.73395997925384,25.130429987390734
基隆市,121.73487000248156,25.13167998061128
基隆市,121.72338000000002,25.120860000000054
基隆市,121.73437999642192,25.130880011772213
基隆市,121.73463002859364,25.131689996985568
基隆市,121.72338000000002,25.120860000000054
基隆市,121.73079154171421,25.13274834464321
基隆市,121.73463002859364,25.131689996985568
基隆市,121.72082483627428,25.13587783786373
基隆市,121.73079154171421,25.13274834464321
基隆市,121.72338000000002,25.120860000000054
基隆市,121.72082483627428,25.13587783786373
基隆市,121.73425996756843,25.13132001977941
基隆市,121.73079154171421,25.13274834464321
